ID	TARGET	TEXT
932	春节放鞭炮	现在大家都在关注健康、环保。充分说明了现在真的算是太平盛世，改革开放30多年社会确实跨越了一大步。但与欧美一些发达国家相比，我们还存在着一定的差距，我们要借鉴人家一些好的经验来提高重视我们国家的环保意识，要不断地推广实施。今年春节放鞭炮已减少了许多取得一定的效果，但我们一定要坚持。
933	春节放鞭炮	2013的春节全家人聚集在北京过大年！除夕的这天来到北京的大街，第一次感觉人变得那么少了，果然已有近千万人离京了。呵呵来京体验北京人说的春节北京的安宁和不拥堵的短暂幸福！小区内不得放鞭炮，只好来到小区门口指定点放 烟花爆炸。在北京第一高楼掩印下开心放鞭炮啦
934	春节放鞭炮	草泥马的 高兴了吧现在 比春节放鞭炮刺激多了吧 说什么我哥被盗号是活该 你他妈出门被撞死都得举国同庆
935	春节放鞭炮	春节求个炮友，必须女的！要求如下：必须大胆，敢于尝试新花样，外貌方面没有特殊要求，身体一定要灵活，最好和我年纪差不多，太大了我有点不能接受，太小了怕你不能接受。有诚意的速度来，我他妈的一个人放鞭炮有点慌！
936	春节放鞭炮	头可断，血可流，事故连连、经济损失算个球！ 放鞭炮的传统不能丢。 唉，他妈的一个春节，把个鞭炮放成球了。 谁他妈的发明的火药，尽害了人了
937	春节放鞭炮	有些传统的陋习真的就应该摒弃好吗，就像春节放鞭炮，一夜鞭炮声后就连小村庄的能见度都不足20米啊，20米啊！我都能看到地面有烟雾缭绕，这是用绳命在开车啊
938	春节放鞭炮	继续倡议春节不放鞭炮！过一个安静，祥和，平安的春节。 |枫林街
939	春节放鞭炮	除夕之夜春节期间，为了环保做到不买不放鞭炮一样过。
940	春节放鞭炮	春节放鞭炮？买、放、自己扫！
941	春节放鞭炮	春节放鞭炮还以为经历了第三次世界大战😑
942	春节放鞭炮	最近上海出了春节不能环内不能放鞭炮，但是在电视上看到结婚当天也不能放鞭炮，新人在开心的时候被罚了款，这么喜庆的日子，中华民族传统文化难道也要被这么取消么，雾霾也不是因为一日的放鞭炮造成的，是不是有协调的方法。@宣克炅
943	春节放鞭炮	春节放鞭炮注意事项：1.购买鞭炮时应当注意包装上的产品说明，不要购买非法、劣质鞭炮，谨防燃放时造成意外。2.不要在室内、人员集中的公共场所、储物仓库、化工厂、电线密集、绿化带、地下窨井、下水道、化粪池等地或附近燃放鞭炮。尽量选择人少、建筑物少，无易燃易爆物的空旷场所燃放。
944	春节放鞭炮	支持明星孙俪！关于‘春节不放鞭炮，保护环境等倡议有些人说；过年不放炮就不像过年，此言差矣；过年放炮是老黄历，如今空气质量极差，严重的影响了人们的身心健康，有什么比健康更重要的呢！还在愚昧无知吗？
945	春节放鞭炮	朝鲜放核弹，周边地区未检测到核辐射超标，春节放鞭炮，却测到周边PM2.5超标，总结：朝鲜核弹不如中国鞭炮强悍。好吧，@高晓松 这个时间只有你醒着
946	春节放鞭炮	亲爱的朋友们春节快乐，身体健康，心想事成！我去放鞭炮啦！#微博拜年#@
947	春节放鞭炮	要过一个祥和，快乐，充满阳光的春节。大家一定要爱护自己的生存环境，一定要少放或不放鞭炮。为美丽的生活环境，良好空气，齐心协力，做出一点贡献，是利己利民的好事。
948	春节放鞭炮	春节放鞭炮是习俗是传统是应该保留的，可是在高密度城市和社区里放鞭炮，真的很不应该！扰民不说，重要是漠视他人安全的自私！@深圳微博发布厅 三十晚，初一0:00和6:00就鞭炮放起来了，这可是深圳，高密度住宅，这样好么？请问哪里可以投诉呢。
949	春节放鞭炮	陋习几千年，春节放鞭炮是为了驱赶恶鬼，却会发生许多火灾。烧纸给死人，路面上到处是纸灰，这都可以改了。中国人的春节和祭祀祖先，搬出老的文化连在一起，成为历史演义，没有现实感，这个古老的东西需要不断翻新，注入新的元素。
950	春节放鞭炮	浓浓的年味越来越近，成都彭州市闻名的板鸭之乡九尺镇摆开了各种传统的年货食品展销，以九尺板鸭为龙头，鸡鸭鱼应有尽有，热闹非凡。腊味肉制品是南方传统必备年夜菜，各户人家年饭餐桌上少不了。如今不放鞭炮了，置办年货也是春节的重要活动。一年之际在于春，过好年，图个开年吉祥，盼个理想丰收年。
951	春节放鞭炮	现在就有人放鞭炮啦！年味越来越浓！恭祝大家春节快乐，万事如意。
952	春节放鞭炮	春节期间放鞭炮，既污染空气，又增多炮屑垃圾，影响环境，还易引起火灾，所以应大力倡导不放或禁止燃放鞭炮为好。
953	春节放鞭炮	春节放鞭炮早就out了，今年放这个才是新潮。时尚高端大气上档次，有种马上飞的赶脚
954	春节放鞭炮	春节除了传统的贴春联吃团圆饭放鞭炮发红包以外，又增加了很多新的元素，比如春运春晚抢红包抢头香骂春晚等等，这些新玩法以后会变成传统的一部分吗？
955	春节放鞭炮	烧货2月17号~2月25号春节放假✔ 2月26号正式上班✔ 感谢烧友们的支持！不放鞭炮！羊年更烧！ |宁波·烧货B...
956	春节放鞭炮	真心讨厌每年春节放鞭炮，又吵又难闻。家门口放一次，耳朵好久才缓的过来。以后我当家，一定不放鞭炮。布鲁布鲁布鲁。 |70县道
957	春节放鞭炮	春节放鞭炮绝对是传统文化的糟粕，因为很多人都会做，大家也就对这种极度影响别人休息、污染环境的行为无所谓咯。
958	春节放鞭炮	偶祝大家春节快乐!!!!!各位亲们放鞭炮啦！！！！
959	春节放鞭炮	转发：临近春节，北京，沈阳等地雾霾天气愈演愈烈，这个春节若再放鞭炮，谁来拯救我们的空气？在此，央视财经频道向全社会呼吁，这个春节，我们为了孩子，为了年老的父母，不放烟花爆竹，为亲人呼吸的空气，尽一份力量。一起来转发这条微博，一起来行动。春节我不放烟花爆竹！创造低碳环保生活！
960	春节放鞭炮	外面的鞭炮很热闹，需要敬天公的亲，起来拜拜放鞭炮啦，眼下春节已过去一半啦
961	春节放鞭炮	春节是我们的传统节日，放鞭炮，放烟花对空气有所污染，不放有没有过节的气氛，大家说说是放还是不放呢？？？？？
962	春节放鞭炮	现在下夜班，晚上再上班，再下班就初一晚上啦!忙碌而幸福的迎来中国的新年，春节快乐!去放鞭炮啦...
963	春节放鞭炮	这个春节您放鞭炮了吗？如果没有，可以到中科院华南植物园去看看那正在开花的炮仗花。一串串橙红色的花朵垂挂枝头，像极了即将燃爆的串串鞭炮，甚为壮观。炮仗花，又名黄金珊瑚、黄鳝藤，花橙红色，萼钟形，有腺点，连串着生，垂挂树头，状如鞭炮。它的花期较长，通常为1—4个月。http://t.cn/RGrlW0C
964	春节放鞭炮	终于放假了，嘎嘎嘎嘎～开心开心～等着明天过春节，吃好吃的，放鞭炮啦^(oo)^不过，要是能多来点儿压岁钱那就更哈皮啦，嘎嘎嘎嘎嘎～
965	春节放鞭炮	环境的改善有赖于公民的自觉，春节期间鞭炮的减量即在于此。[赞表情] ——看到一鸣的博文《今年过年不放鞭炮》有感而发的评论。http://t.cn/zY06l95
966	春节放鞭炮	真应当不再放鞭炮了，除了少污染空气外，那么多人除夕初五十五在街上转悠防火，回不来家和家人团聚不了，真不合适。响应号召，春节不放鞭炮了。祝大家春节快乐。给大家拜年。
967	春节放鞭炮	环保组织倡议春节不放或少放烟花爆竹避免污染 http://t.cn/z0DsRL6 坚决支持！放鞭炮四大害处：1、污染环境；2、易伤人，尤其儿童；3、易燃，劳民伤财；4、影响别人休息；
968	春节放鞭炮	春节放鞭炮吗？想为防止雾霾天气尽一份力不放；如果不放中国的传统就少了一份热闹！纠结啊，元芳 你怎么看？
969	春节放鞭炮	环卫工的孩子：叔叔阿姨少放点鞭炮 爸妈能早回家流泪】季妮雪，父母是环卫工，被问新年愿望，她说："大家新年都少放点鞭炮吧！"为什么？"那样爸爸妈妈就能早点回家…"你知道吗？春节，当你享受团圆，不少环卫工只能在路边过年。 为环卫工回家，过年少放鞭炮，by人民日报
970	春节放鞭炮	老百姓善良可爱，为了城市多有一天的蓝天，自愿的放弃了一年中最重要的传统，春节放鞭炮的习俗，那么剩下的364天，政府该做些什么呢。
971	春节放鞭炮	中国传统节日，春节是放鞭炮吓妖魔鬼怪的；清明是祭奠祖先的；端午是纪念屈原的；唯独中秋是月圆，是圆满，是团圆的，好意境，喜欢。 |金旭大道
972	春节放鞭炮	过年喽，筒子们，high起来吧，把不好的都丢在2012，迎接崭新的2013啦，啦啦啦啦，放鞭炮啦，吃起来啦，吃完再减啦，春节快乐哦@米溪6002_朴少爷卡咩咩理想型 @Milk的Milk @sdy丫丫 @思舞梦依 @JMX永远的永远 @叶诗文 2013正能量，走你
973	春节放鞭炮	【这个春节到底要我怎样？！】这两天简直被这张图刷屏了！大家都说我们今年绝对不放鞭炮，让老人们好回家过年！分享详细文章请进入http://t.cn/RwwHjPK
974	春节放鞭炮	这个假期净带着儿子玩了，先是海南晒太阳，然后就是春节放鞭炮，这两天连着看电影，品美食，南锣鼓巷、牛街、就差三里屯了，一看班上家长群里人家都忙着上课外班呢，心里一下子有点犯嘀咕，也就几秒钟又正常了，快乐的假期才是硬道理！
975	春节放鞭炮	春节绝对不放鞭炮，你们放响了，boom! 我会在旁边喊shakalaka的！#Bigbang#
976	春节放鞭炮	第一次支持下环保，今年春节不放鞭炮！…希望天空蓝色些
977	春节放鞭炮	今晚新闻抢鲜看：1、不放鞭炮过春节：市区开门炮放得比以前少了。2、市区的小胡过年买了一双耐克新鞋子，发现左右鞋长得不一样，要向店家讨说法。3、初四晚上交通事故后续，肇事司机曾经下车查看，事故存在二次碾压可能。4、市区紫金路与解放街十字路口，电瓶车闯红灯，两兄弟受伤。
978	春节放鞭炮	没有物业作为自己管理也好 - 玛沁的日志 - 汉纳百川 - 没有物业作为自己管理也好 - 玛沁的日志 春天来了，积雪消融，垃圾显现！都是春节放鞭炮的恶习闹的，居然没有物业管理了，嫌弃收费太低？好在院子里居住了有卫生习惯的维族邻居们，大家一起动...,汉纳百川 http://t.cn/RZQz4xv
979	春节放鞭炮	爆竹声声辞旧岁！放鞭炮是春节过年的一个重大标志！年来了，就得放鞭炮！这是千百年的传统民俗，是不能被取消的，更不能因为个别人的喜好，就要取消！如果是没有意义没有民意的传统，老百姓会自然而然的将它淘汰的，事实是即 《烟花鞭炮放与不放成争论焦点》 (来自 @头条新闻) http://t.cn/zYM4yfj
980	春节放鞭炮	随着传统农业社会宗族社区多子女家庭的崩溃，春节除了家庭团聚放鞭炮吃饺子看春晚外别无他事，年味寡淡，渐成鸡肋，鉴于此，本人提出春节十礼，已卫此中华民族传统佳节。一曰守时礼，初一寅时即六点前除六岁以下童外，家人皆需起床熟悉，不得懒睡；二曰盛装礼，人皆着礼服，如男为长衫等仅大礼可穿服
