ID	TARGET	TEXT	STANCE
817	春节放鞭炮	发表了博文 《各界响应“少放爆竹”倡议名人用行动支持“文明过节”》 - 日前，“春节期间少放烟花爆竹”文明倡议获得社会各界广泛关注和赞成。今天，一批知名人士纷纷响应倡议——“不放鞭炮一样能过热闹年 http://t.cn/8FLxBpG	AGAINST
818	春节放鞭炮	【1月7日南京电视台《亮见》精彩花絮】——春节四天可放烟花，你支持吗？春节临近，有媒体披露今年春节烟花爆竹只能放四天。放与不放，众口难调。新闻观察员张纯坚决支持放鞭炮，雾霾也就是最近三五年的事，而放鞭炮有三五千年，和雾霾有关吗。 |010700	FAVOR
819	春节放鞭炮	【怎么理解关于环卫工人面对春节放鞭炮的这张图片？】HydraKoo：扫地的爷爷早回家，卖烟火的爷爷就晚回家。正所谓爷爷回家守恒定律。 要改变这种情况是政府的… http://t.cn/RwhBaSH（分享自 @知乎）	NONE
820	春节放鞭炮	今年春节不放鞭炮，为环保做点实事，今天女儿给我们买来了电子鞭炮。 我在:|榆中路	AGAINST
821	春节放鞭炮	#调查#今年春节，让＂年味＂中没有鞭炮味！为了让我们生活的城市空气、环境更好，环保志愿者提出了今年过年不放鞭炮的倡议。元芳，你怎么看呢？（网络图）	AGAINST
822	春节放鞭炮	【春节将至年味浓 燃放烟花爆竹要注意！】贴春联、放鞭炮、包饺子是农历春节的传统项目，在光彩夺目、震耳欲聋的烟花爆竹燃放的背后，有不容忽视的隐患。在此民警提醒，春节将至，燃放烟花爆竹危害大，一定要注意消防安全，避免火灾及其它安全事故的发生，提倡大家安全文明过春节，尽量远离烟花爆竹。	AGAINST
823	春节放鞭炮	#热点话题#【春节放鞭炮有利有弊 你是否支持梅县区放鞭炮】梅县升级为梅县区，老百姓的生活似乎变化不大。在这之前，每年过年原来梅城新县城过年是可以有放鞭炮习俗，不知道今年梅县成了梅县区还可以继续放吗，你支持梅县区可以放鞭炮吗？http://t.cn/8ksFWQu	FAVOR
824	春节放鞭炮	#大悟县##民生##春节禁鞭#这半个月，分别在大悟（城区）、武汉（内环）、北京（二环内）各呆了几天。关于春节放鞭炮这点儿事，大悟春节不禁，武汉市区全禁，北京城区限放。个人觉得真不放也没什么。节日气氛是没小时候浓，但跟放鞭炮没啥关系。	FAVOR
825	春节放鞭炮	今年春节不放鞭炮，为了平稳过渡，避免某些人抵触。自告奋勇临到新春钟声响起就跑到楼下模仿鞭炮声吼个10分钟。	AGAINST
826	春节放鞭炮	分享网易图集:「宜昌多部门呼吁春节不放鞭炮」 http://t.cn/Rw2CvVT	FAVOR
827	春节放鞭炮	【快板儿歌《拜年》】1.打竹板，听我言，正月初一过大年。张灯结彩放鞭炮，左邻右舍贴春联。爷爷奶奶春节好，祝贺健康又平安。爸爸妈妈春节好，合家欢乐庆团圆。2.恭喜恭喜新年到，爷爷奶奶抿嘴笑。爸爸妈妈来拜年，我在身后跟着瞧。祝福老人新年好，大家夸我懂礼貌。	FAVOR
828	春节放鞭炮	#算是给津城PM2.5做点贡献吧#早晨接到老公电话说正在买鞭炮，我听后立即对其说服教育，还是响应“为了保护环境今年春节不放鞭炮”的号召吧，不管制度本身的好与坏，事实上能对环境少点污染就应该尽一份力，支持环保，从我做起嘛——感谢老公深明大义，倾情支持！	AGAINST
829	春节放鞭炮	今年过春节放鞭炮放得好开心，哈哈～ 祝福我所有的朋友们新的一年都可以收获自己的幸福，身体健康，万事如意，马年行大运～！ 我在:|385省道	FAVOR
830	春节放鞭炮	#城市动态#【禁令解除 春节期间可燃放烟花爆竹】2014年10月中旬开始，海宁市中心城区及盐官景区禁止燃放烟花爆竹。但过年不放鞭炮，不少老百姓总感觉少了点年味。近期，政府出台文件，春节期间（昨天起至大年初七），禁令解除，海宁可以燃放烟花爆竹。详情见：http://t.cn/RwqRjaV	FAVOR
831	春节放鞭炮	【年俗系列，每天知道多一点 】春节是中国的传统节日，全国各地都有贴春联、放鞭炮、敲锣打鼓等习俗。了解中国传统习俗的同时，我们是否也可以多想想，当放鞭炮的老传统遭遇PM2.5的现代困境，我们可以怎么做？	NONE
832	春节放鞭炮	#沫友分享# 春节放鞭炮成了一大公害：满城形成垃圾污染、噪声不断；有的燃放不分场合，当街、人群和楼房窗口及楼道燃放，严重扰民甚至造成伤害等等！建议，对市民燃放鞭炮统一管理规范，比如指定具体燃放地点和时间，制定鞭炮销售法规等等，加大管制力度，还市民一个整洁祥和的春节环境！@青海网	AGAINST
833	春节放鞭炮	#新春快乐#“新年到，新年到，姑娘要花，小子要炮。老头儿要顶新毡帽，老太太要块大黏糕。”唱着喜气洋洋的歌谣，又一个新年热热闹闹地向我们走来。贴春联、放鞭炮、办年货，逛庙会，每个春节民俗都有着独特的传统年味儿，在这新旧交替之际阖家团圆之时，说一说你怎么过新年的？	AGAINST
834	春节放鞭炮	#消费提示# 【春节放鞭炮童鞋们一定注意安全】 1.不将鞭炮扔进下水道、井盖内等危险的地方；2.要把鞭炮固定住；3.不靠近点燃后未放响的鞭炮；4.儿童要在大人看护下燃放；5.放鞭炮地点选在室外开阔地区；6.远离正在燃放的爆竹或焰火；7.放完不要马上靠近燃放区；8.点鞭炮时保持安全距离。	AGAINST
835	春节放鞭炮	#春晚#春节，咱们国人最爱最重要的传统节日。从小就盼望着过年，正如像贴春联，放鞭炮，置办年货，拜年访友，拿压岁钱等一样，全家一起看春晚早已像年俗一般印在我的心田。不管别人怎么看你，我始终对你如同初恋。每当《难忘今宵》响起，这才点赞了我心中的过年！！！	FAVOR
836	春节放鞭炮	#春节1980s#今天农历腊月二十三。按照豫西南传统的春节习俗，今天正式开始进入过年的前奏。晚上要吃饺子，要放鞭炮；中午要自己炕火烧（一种面饼，面要揉得十分劲道，加上少许的盐、花椒等，厚度约铅笔的直径。放在锅里，大火烧，两面翻），作为一年的干粮补充，意味着日子红红火火，不缺吃的。	FAVOR
837	春节放鞭炮	十多年前政府禁止燃放鞭炮的时候，我就不放了 现在政府又不禁止了 但是我也不放 问好 ——看到吴江张建林的博文《春节不放鞭炮》有感而发的评论。http://t.cn/zYQNTHA	AGAINST
838	春节放鞭炮	#春节快乐#第二个掌厨的春节，也是我们家实施环保计划～不放鞭炮的春节。今个最大梗就挑战的红烧鱼失败了。但是出乎意料的扣肉味道不错。。。。开吃 |怒江傈僳族...	AGAINST
839	春节放鞭炮	#春节要不要放鞭炮# “穿新衣，放鞭炮”是传统观念里过春节少不了的节目。但出于对空气质量和公共安全的担心，近年来一些地方推出禁放、限放的措施。春节要不要放鞭炮，您怎么看？http://t.cn/R46EmuN	NONE
840	春节放鞭炮	【新年放鞭炮有限制 2月18至3月5日请在指定的时间地点放鞭炮】新春将至，放鞭炮是春节的传统民俗，但是鞭炮并不是想放就能放的。2月18日至3月5日，每日上午7时至次日凌晨1时，市民可以在限制燃放区域内燃放烟花爆竹。车站、码头、机场、轻轨车辆和站点、商场及其他人口密集场所禁止燃放烟花爆竹。	NONE
841	春节放鞭炮	【本报联合环保部门倡议春节少放烟花鞭炮】传统的过年方式，往往少不了燃放鞭炮烟花，但燃放烟花鞭炮会产生二氧化硫、一氧化氮、二氧化氮等气体，导致大气中的有害物质尤其是PM2.5浓度激增，严重污染空气。本报联合环保部门倡议，春节少放鞭炮，减少放鞭炮天数和放鞭炮数量，一起过个环保年。	AGAINST
842	春节放鞭炮	#网友关注#【今年春节，你放鞭炮了吗？】不少网友反映，感觉今年春节里烟花爆竹的燃放量较之往年有明显的下降。“绿色”春节的概念似乎被越来越多的人所认同。电子鞭炮和传统鞭炮，你更倾向于那种？今年春节，你放鞭炮了吗？	NONE
843	春节放鞭炮	#标哥改名光盘传播正能量#陈光标改名“陈光盘” 号召大家节约粮食，春节、婚礼等不放鞭炮，可放电子炮。节约用水，节约用电,其实光标字“光盘”就可以了。调侃到说:干脆改名叫“陈光芒”吧，保证熠熠生辉。改名字对于标哥并不陌生，在2009年他就曾把老婆孩子的名字分别改成"张绿色"和“陈环保”。	AGAINST
844	春节放鞭炮	#我想回家#传统的春节，传统的中国人，传统的父母，不回家过年，怎么叫一家团圆。不放鞭炮，不买年货，不路途辛苦，怎么体会回家的迫切心愿 详情:|我想回家	FAVOR
845	春节放鞭炮	#绘本推荐#《年兽来了》：这是一个中国传统的民间故事，老人把年兽降服的情节很简单，却难得地让儿子喜欢。P10有一张年兽图，画着年肺、年腮、年胃、年糕、年肝；P12那祠堂门上贴着的门神是可以打开看看的。门神、烛台、放鞭炮、舞龙、舞狮……儿时常见的农村的春节情景，如今已是难寻，不是不遗憾的	FAVOR
846	春节放鞭炮	#知音你早#春节啦~知音们过年好！今天是迎来癸巳蛇年的日子，也是中华民族最隆重的传统佳节，春节。不知道今天大早起的知音们在忙些什么呢？贴春联、放鞭炮还是在走访亲友呢不管做什么，一家人其乐融融在一起就是最好的。凤凰知音在此也祝愿世界各地的会员朋友渡过一个喜庆、祥和、美满的春节~	FAVOR
847	春节放鞭炮	#春节放鞭炮#【北京清扫爆竹皮41.57吨】从除夕夜到大年初一清晨8点30分，环卫集团出动250余名环卫工人，共清运烟花爆竹残屑41.57吨，与去年同期43.04吨相比，略有减少。但不放有没有过年的气氛，试问春节放鞭炮对不对？	NONE
848	春节放鞭炮	#平安春节•有你有我#【春节祭祀莫“纵火”扰了祖宗】春节期间是上坟祭祖的传统时段，近日由祭祀引发的火灾事故也频频发生。蜀黍建议大家摒弃放鞭炮、焚烧冥币的祭奠方式，尽量采取鲜花祭祀、植树祭祀等一些时尚文明的祭祀方式。*衢江云溪派出所@浙江衢州公安	AGAINST
849	春节放鞭炮	公权干涉私权到了无以复加的地步：每到春节就提倡不放鞭炮，实际上是让百姓牺牲自己的传统，给现代工业造成的污染让路。 每到清明就提倡新型殡葬方式，让入土为安的传统反而变成陈腐的“旧观念”。试问，你敢干涉少数民族的殡葬习俗吗？你敢用行政手段强行从公务员开始推行殡葬“三不留”吗？	FAVOR
850	春节放鞭炮	【守望这片海——来自烟台海事人过年剪影3】#海事新闻# #春运#春节是中华民族最隆重的传统节日，尤其是除夕、初一贴春联、吃饺子、放鞭炮、拜大年……但总有这样一群人，他们在举国欢庆时坚守岗位，在万家团聚时默默奉献！我们指挥中心的搜救协调员、交管值班员人也是他们中的一员，他们全年无休！	FAVOR
851	春节放鞭炮	【一边是PM2.5，一边是年俗 你的选择是？】春节临近，放鞭炮是很多地方的传统民俗。但面对来势汹汹的雾霾天气，数据显示放鞭炮定会进一步加剧污染，有人认为应该禁止放鞭炮。但也有人表示新年不放鞭炮就没了年味，如遭遇极端天气，则建议或者强制禁放。你支持哪边，理由？如果不燃，有何管理办法？	NONE
852	春节放鞭炮	呼吁一下：今年春节不放鞭炮！同意的举手。	AGAINST
853	春节放鞭炮	再过半个多月洋节又该到了。信不信洋教的唱着叮叮铛的歌儿都奔洋庙那聚。什么火鸡、袜子都好卖了，洋和尚更吃香了，包括都抢着跟松树合影。当然，要是下雪就更好了。中国最大的传统节日是春节。外国人阴历年底很少有人在自己国家放鞭炮，吃饺子。尽管中国在世界的影响力与日俱增。阿嚏，钻被窝，睡觉。	FAVOR
854	春节放鞭炮	【我市文明洁净过大年】年味浓浓,雾霾浓浓，往年春节期间，烟花爆竹让空气污染颇为严重。今年春节期间，我市市民少放或不放鞭炮，用环保的方式来欢度新春佳节，过了一个清新、环保、舒适的“低碳”春节。家住安惠苑的王明先生说：“希望更多的人加入不放鞭炮的行列。”详见：http://t.cn/RwC6xQD	AGAINST
855	春节放鞭炮	#MYFM歌不停#今天我们一起来聊一聊，春节放鞭炮，你支持吗？最近网上有一组图片特别火，环卫工老大爷和老伴拿着一张呼吁大家春节少放鞭炮让老伴早点回家的牌子。春节放鞭炮，你还支持么？来聊聊吧~	NONE
